preprocessed_text,tokenized_text,lemmatized_text
indian takeaway offer wide delicious selection indian cuisine perfect quiet movie night friday evening quick service,"['indian', 'takeaway', 'offer', 'wide', 'delicious', 'selection', 'indian', 'cuisine', 'perfect', 'quiet', 'movie', 'night', 'friday', 'evening', 'quick', 'service']","[ 'indian ' , 'takeaway ' , 'offer ' , 'wide ' , 'delicious ' , 'selection ' , 'indian ' , 'cuisine ' , 'perfect ' , 'quiet ' , 'movie ' , 'night ' , 'friday ' , 'evening ' , 'quick ' , 'service ' ]"
nine giant pub refers actually nine giant tree surrounded building garden recent year presumably became,"['nine', 'giant', 'pub', 'refers', 'actually', 'nine', 'giant', 'tree', 'surrounded', 'building', 'garden', 'recent', 'year', 'presumably', 'became']","[ 'nine ' , 'giant ' , 'pub ' , 'refers ' , 'actually ' , 'nine ' , 'giant ' , 'tree ' , 'surrounded ' , 'building ' , 'garden ' , 'recent ' , 'year ' , 'presumably ' , 'became ' ]"
went mother birthday ten u orderd starter main four u starter main came,"['went', 'mother', 'birthday', 'ten', 'u', 'orderd', 'starter', 'main', 'four', 'u', 'starter', 'main', 'came']","[ 'went ' , 'mother ' , 'birthday ' , 'ten ' , ' u ' , 'orderd ' , 'starter ' , 'main ' , 'four ' , ' u ' , 'starter ' , 'main ' , 'came ' ]"
food nice cheap guess get pay pub full local appear unwelcoming went daytime,"['food', 'nice', 'cheap', 'guess', 'get', 'pay', 'pub', 'full', 'local', 'appear', 'unwelcoming', 'went', 'daytime']","[ 'food ' , 'nice ' , 'cheap ' , 'guess ' , 'get ' , 'pay ' , 'pub ' , 'full ' , 'local ' , 'appear ' , 'unwelcoming ' , 'went ' , 'daytime ' ]"
kafe nez close traffic light 5 point junction noise road spoil atmosphere cafe modern refurbished interior,"['kafe', 'nez', 'close', 'traffic', 'light', '5', 'point', 'junction', 'noise', 'road', 'spoil', 'atmosphere', 'cafe', 'modern', 'refurbished', 'interior']","[ 'kafe ' , 'nez ' , 'close ' , 'traffic ' , 'light ' , ' 5 ' , 'point ' , 'junction ' , 'noise ' , 'road ' , 'spoil ' , 'atmosphere ' , 'cafe ' , 'modern ' , 'refurbished ' , 'interior ' ]"
twas alright meal little bit disappointed honesty going dark side thought try fish went,"['twas', 'alright', 'meal', 'little', 'bit', 'disappointed', 'honesty', 'going', 'dark', 'side', 'thought', 'try', 'fish', 'went']","[ 't wa ' , 'alright ' , 'meal ' , 'little ' , 'bit ' , 'disappointed ' , 'honesty ' , 'going ' , 'dark ' , 'side ' , 'thought ' , 'try ' , 'fish ' , 'went ' ]"
small noisy cold day cold coffee shop big chain good range coffee usual highly priced food alot customer seem,"['small', 'noisy', 'cold', 'day', 'cold', 'coffee', 'shop', 'big', 'chain', 'good', 'range', 'coffee', 'usual', 'highly', 'priced', 'food', 'alot', 'customer', 'seem']","[ 'small ' , 'noisy ' , 'cold ' , 'day ' , 'cold ' , 'coffee ' , 'shop ' , 'big ' , 'chain ' , 'good ' , 'range ' , 'coffee ' , 'usual ' , 'highly ' , 'priced ' , 'food ' , 'alot ' , 'customer ' , 'seem ' ]"
new tuck café one place look like going quirky different inside prof completely wrong dont,"['new', 'tuck', 'café', 'one', 'place', 'look', 'like', 'going', 'quirky', 'different', 'inside', 'prof', 'completely', 'wrong', 'dont']","[ 'new ' , 'tuck ' , 'café ' , 'one ' , 'place ' , 'look ' , 'like ' , 'going ' , 'quirky ' , 'different ' , 'inside ' , 'prof ' , 'completely ' , 'wrong ' , 'dont ' ]"
aka pizza hot 4 u rival takeaway nextdoor balti master neville road like balti also offer bogof pizza pizza come three,"['aka', 'pizza', 'hot', '4', 'u', 'rival', 'takeaway', 'nextdoor', 'balti', 'master', 'neville', 'road', 'like', 'balti', 'also', 'offer', 'bogof', 'pizza', 'pizza', 'come', 'three']","[ 'aka ' , 'pizza ' , 'hot ' , ' 4 ' , ' u ' , 'rival ' , 'takeaway ' , 'nextdoor ' , 'balti ' , 'master ' , 'neville ' , 'road ' , 'like ' , 'balti ' , 'also ' , 'offer ' , 'bogof ' , 'pizza ' , 'pizza ' , 'come ' , 'three ' ]"
caffé gioia situated cowbridge road east canton sandwiched ichiban bangkok café thankfully trying compete,"['caffé', 'gioia', 'situated', 'cowbridge', 'road', 'east', 'canton', 'sandwiched', 'ichiban', 'bangkok', 'café', 'thankfully', 'trying', 'compete']","[ 'caffé ' , 'gioia ' , 'situated ' , 'cowbridge ' , 'road ' , 'east ' , 'canton ' , 'sandwiched ' , 'ichiban ' , 'bangkok ' , 'café ' , 'thankfully ' , 'trying ' , 'compete ' ]"
among traffic charity shop easy feel like youre anywhere exactly stand along cowbridge road slight,"['among', 'traffic', 'charity', 'shop', 'easy', 'feel', 'like', 'youre', 'anywhere', 'exactly', 'stand', 'along', 'cowbridge', 'road', 'slight']","[ 'among ' , 'traffic ' , 'charity ' , 'shop ' , 'easy ' , 'feel ' , 'like ' , 'youre ' , 'anywhere ' , 'exactly ' , 'stand ' , 'along ' , 'cowbridge ' , 'road ' , 'slight ' ]"
hidden warren street bordered city road albany road newport road youll eventually find a1 delivery delivery important,"['hidden', 'warren', 'street', 'bordered', 'city', 'road', 'albany', 'road', 'newport', 'road', 'youll', 'eventually', 'find', 'a1', 'delivery', 'delivery', 'important']","[ 'hidden ' , 'warren ' , 'street ' , 'bordered ' , 'city ' , 'road ' , 'albany ' , 'road ' , 'newport ' , 'road ' , 'youll ' , 'eventually ' , 'find ' , 'a1 ' , 'delivery ' , 'delivery ' , 'important ' ]"
fancy bit grilled food coal place come definitely hold expectation brewery quarter fresh interior good,"['fancy', 'bit', 'grilled', 'food', 'coal', 'place', 'come', 'definitely', 'hold', 'expectation', 'brewery', 'quarter', 'fresh', 'interior', 'good']","[ 'fancy ' , 'bit ' , 'grilled ' , 'food ' , 'coal ' , 'place ' , 'come ' , 'definitely ' , 'hold ' , 'expectation ' , 'brewery ' , 'quarter ' , 'fresh ' , 'interior ' , 'good ' ]"
heading cardiff city centre toward canton past millennium stadium along tudor street multicultural local population ensures,"['heading', 'cardiff', 'city', 'centre', 'toward', 'canton', 'past', 'millennium', 'stadium', 'along', 'tudor', 'street', 'multicultural', 'local', 'population', 'ensures']","[ 'heading ' , 'cardiff ' , 'city ' , 'centre ' , 'toward ' , 'canton ' , 'past ' , 'millennium ' , 'stadium ' , 'along ' , 'tudor ' , 'street ' , 'multicultural ' , 'local ' , 'population ' , 'ensures ' ]"
much look honesty lucky take away dont food ok tend find little salty,"['much', 'look', 'honesty', 'lucky', 'take', 'away', 'dont', 'food', 'ok', 'tend', 'find', 'little', 'salty']","[ 'much ' , 'look ' , 'honesty ' , 'lucky ' , 'take ' , 'away ' , 'dont ' , 'food ' , 'ok ' , 'tend ' , 'find ' , 'little ' , 'salty ' ]"
spent three year glamorgan university plenty time get well acquainted local pub bar fun others,"['spent', 'three', 'year', 'glamorgan', 'university', 'plenty', 'time', 'get', 'well', 'acquainted', 'local', 'pub', 'bar', 'fun', 'others']","[ 'spent ' , 'three ' , 'year ' , 'glamorgan ' , 'university ' , 'plenty ' , 'time ' , 'get ' , 'well ' , 'acquainted ' , 'local ' , 'pub ' , 'bar ' , 'fun ' , 'others ' ]"
great tapa served opposite train station treforest easy access cardiff making popular drink hand get,"['great', 'tapa', 'served', 'opposite', 'train', 'station', 'treforest', 'easy', 'access', 'cardiff', 'making', 'popular', 'drink', 'hand', 'get']","[ 'great ' , 'tapa ' , 'served ' , 'opposite ' , 'train ' , 'station ' , 'treforest ' , 'easy ' , 'access ' , 'cardiff ' , 'making ' , 'popular ' , 'drink ' , 'hand ' , 'get ' ]"
flagstone conveniently located centre treforest great mix people student older drinker tapa lovely also,"['flagstone', 'conveniently', 'located', 'centre', 'treforest', 'great', 'mix', 'people', 'student', 'older', 'drinker', 'tapa', 'lovely', 'also']","[ 'flagstone ' , 'conveniently ' , 'located ' , 'centre ' , 'treforest ' , 'great ' , 'mix ' , 'people ' , 'student ' , 'older ' , 'drinker ' , 'tapa ' , 'lovely ' , 'also ' ]"
part harvester chain ive found restaurant similar across uk dont come 5star dining come,"['part', 'harvester', 'chain', 'ive', 'found', 'restaurant', 'similar', 'across', 'uk', 'dont', 'come', '5star', 'dining', 'come']","[ 'part ' , 'harvester ' , 'chain ' , 'ive ' , 'found ' , 'restaurant ' , 'similar ' , 'across ' , 'uk ' , 'dont ' , 'come ' , '5star ' , 'dining ' , 'come ' ]"
honest dont even want give place one star never restaurant whose service bad absolutely love harvester,"['honest', 'dont', 'even', 'want', 'give', 'place', 'one', 'star', 'never', 'restaurant', 'whose', 'service', 'bad', 'absolutely', 'love', 'harvester']","[ 'honest ' , 'dont ' , 'even ' , 'want ' , 'give ' , 'place ' , 'one ' , 'star ' , 'never ' , 'restaurant ' , 'whose ' , 'service ' , 'bad ' , 'absolutely ' , 'love ' , 'harvester ' ]"
manyof type restaurant canton riverside area sometimes might ever know start balti,"['manyof', 'type', 'restaurant', 'canton', 'riverside', 'area', 'sometimes', 'might', 'ever', 'know', 'start', 'balti']","[ 'manyof ' , 'type ' , 'restaurant ' , 'canton ' , 'riverside ' , 'area ' , 'sometimes ' , 'might ' , 'ever ' , 'know ' , 'start ' , 'balti ' ]"
ok ok resturant used opposite side road next king castle used good went new building coupld,"['ok', 'ok', 'resturant', 'used', 'opposite', 'side', 'road', 'next', 'king', 'castle', 'used', 'good', 'went', 'new', 'building', 'coupld']","[ 'ok ' , 'ok ' , 'resturant ' , 'used ' , 'opposite ' , 'side ' , 'road ' , 'next ' , 'king ' , 'castle ' , 'used ' , 'good ' , 'went ' , 'new ' , 'building ' , 'coupld ' ]"
kappuccinos recently inherited really lovely shop front courtesy development grant awarded retail shop line top end stretch,"['kappuccinos', 'recently', 'inherited', 'really', 'lovely', 'shop', 'front', 'courtesy', 'development', 'grant', 'awarded', 'retail', 'shop', 'line', 'top', 'end', 'stretch']","[ 'kappuccinos ' , 'recently ' , 'inherited ' , 'really ' , 'lovely ' , 'shop ' , 'front ' , 'courtesy ' , 'development ' , 'grant ' , 'awarded ' , 'retail ' , 'shop ' , 'line ' , 'top ' , 'end ' , 'stretch ' ]"
service lot better mentioned thankfully however wasnt huge fan menu defiantly price place arent built,"['service', 'lot', 'better', 'mentioned', 'thankfully', 'however', 'wasnt', 'huge', 'fan', 'menu', 'defiantly', 'price', 'place', 'arent', 'built']","[ 'service ' , 'lot ' , 'better ' , 'mentioned ' , 'thankfully ' , 'however ' , 'wasnt ' , 'huge ' , 'fan ' , 'menu ' , 'defiantly ' , 'price ' , 'place ' , 'arent ' , 'built ' ]"
tried since reopened still well priced total 3 hour due slow service need improve lot go back,"['tried', 'since', 'reopened', 'still', 'well', 'priced', 'total', '3', 'hour', 'due', 'slow', 'service', 'need', 'improve', 'lot', 'go', 'back']","[ 'tried ' , 'since ' , 'reopened ' , 'still ' , 'well ' , 'priced ' , 'total ' , ' 3 ' , 'hour ' , 'due ' , 'slow ' , 'service ' , 'need ' , 'improve ' , 'lot ' , 'go ' , 'back ' ]"
decent little take away broadway staff bamboo house cheerful friendly food freshly cooked good quality,"['decent', 'little', 'take', 'away', 'broadway', 'staff', 'bamboo', 'house', 'cheerful', 'friendly', 'food', 'freshly', 'cooked', 'good', 'quality']","[ 'decent ' , 'little ' , 'take ' , 'away ' , 'broadway ' , 'staff ' , 'bamboo ' , 'house ' , 'cheerful ' , 'friendly ' , 'food ' , 'freshly ' , 'cooked ' , 'good ' , 'quality ' ]"
three star pizza two star kebab food take age youll wait fair whatever order pizza pretty good,"['three', 'star', 'pizza', 'two', 'star', 'kebab', 'food', 'take', 'age', 'youll', 'wait', 'fair', 'whatever', 'order', 'pizza', 'pretty', 'good']","[ 'three ' , 'star ' , 'pizza ' , 'two ' , 'star ' , 'kebab ' , 'food ' , 'take ' , 'age ' , 'youll ' , 'wait ' , 'fair ' , 'whatever ' , 'order ' , 'pizza ' , 'pretty ' , 'good ' ]"
coach house proper old skool type pub lot fireplace wooden furniture old man sat bar boyfriend stopped,"['coach', 'house', 'proper', 'old', 'skool', 'type', 'pub', 'lot', 'fireplace', 'wooden', 'furniture', 'old', 'man', 'sat', 'bar', 'boyfriend', 'stopped']","[ 'coach ' , 'house ' , 'proper ' , 'old ' , 'skool ' , 'type ' , 'pub ' , 'lot ' , 'fireplace ' , 'wooden ' , 'furniture ' , 'old ' , 'man ' , 'sat ' , 'bar ' , 'boyfriend ' , 'stopped ' ]"
everything ok restaurant near uwic uni quite average al honesty bad fantastic everything serviceable staff,"['everything', 'ok', 'restaurant', 'near', 'uwic', 'uni', 'quite', 'average', 'al', 'honesty', 'bad', 'fantastic', 'everything', 'serviceable', 'staff']","[ 'everything ' , 'ok ' , 'restaurant ' , 'near ' , 'uwic ' , 'uni ' , 'quite ' , 'average ' , 'al ' , 'honesty ' , 'bad ' , 'fantastic ' , 'everything ' , 'serviceable ' , 'staff ' ]"
place reputation one best indian cardiff massive curry lover course check,"['place', 'reputation', 'one', 'best', 'indian', 'cardiff', 'massive', 'curry', 'lover', 'course', 'check']","[ 'place ' , 'reputation ' , 'one ' , 'best ' , 'indian ' , 'cardiff ' , 'massive ' , 'curry ' , 'lover ' , 'course ' , 'check ' ]"
subway hidden within spar shop caerphilly rd cardiff local went often good job,"['subway', 'hidden', 'within', 'spar', 'shop', 'caerphilly', 'rd', 'cardiff', 'local', 'went', 'often', 'good', 'job']","[ 'subway ' , 'hidden ' , 'within ' , 'spar ' , 'shop ' , 'caerphilly ' , 'rd ' , 'cardiff ' , 'local ' , 'went ' , 'often ' , 'good ' , 'job ' ]"
centro brand new su bar uwics cyncoed campus anyone ever visited previous bar taffy pleased know centro bigger,"['centro', 'brand', 'new', 'su', 'bar', 'uwics', 'cyncoed', 'campus', 'anyone', 'ever', 'visited', 'previous', 'bar', 'taffy', 'pleased', 'know', 'centro', 'bigger']","[ 'centro ' , 'brand ' , 'new ' , 'su ' , 'bar ' , 'uwics ' , 'cyncoed ' , 'campus ' , 'anyone ' , 'ever ' , 'visited ' , 'previous ' , 'bar ' , 'taffy ' , 'pleased ' , 'know ' , 'centro ' , 'bigger ' ]"
tuck grill house big brother tuck café pricey greasy spoon called tuck café unlike younger sibling price,"['tuck', 'grill', 'house', 'big', 'brother', 'tuck', 'café', 'pricey', 'greasy', 'spoon', 'called', 'tuck', 'café', 'unlike', 'younger', 'sibling', 'price']","[ 'tuck ' , 'grill ' , 'house ' , 'big ' , 'brother ' , 'tuck ' , 'café ' , 'pricey ' , 'greasy ' , 'spoon ' , 'called ' , 'tuck ' , 'café ' , 'unlike ' , 'younger ' , 'sibling ' , 'price ' ]"
previous order excellent quality enjoyed however last 2 order abysmal say least first order tuck,"['previous', 'order', 'excellent', 'quality', 'enjoyed', 'however', 'last', '2', 'order', 'abysmal', 'say', 'least', 'first', 'order', 'tuck']","[ 'previous ' , 'order ' , 'excellent ' , 'quality ' , 'enjoyed ' , 'however ' , 'last ' , ' 2 ' , 'order ' , 'abysmal ' , 'say ' , 'least ' , 'first ' , 'order ' , 'tuck ' ]"
100 impressed spice merchant went sunday lunch buffet lunch place empty order drink,"['100', 'impressed', 'spice', 'merchant', 'went', 'sunday', 'lunch', 'buffet', 'lunch', 'place', 'empty', 'order', 'drink']","[ '100 ' , 'impressed ' , 'spice ' , 'merchant ' , 'went ' , 'sunday ' , 'lunch ' , 'buffet ' , 'lunch ' , 'place ' , 'empty ' , 'order ' , 'drink ' ]"
admittedly quite drunk visited mumbai else would get kebab hmm pretty cramped place drunken men looking,"['admittedly', 'quite', 'drunk', 'visited', 'mumbai', 'else', 'would', 'get', 'kebab', 'hmm', 'pretty', 'cramped', 'place', 'drunken', 'men', 'looking']","[ 'admittedly ' , 'quite ' , 'drunk ' , 'visited ' , 'mumbai ' , 'else ' , 'would ' , 'get ' , 'kebab ' , 'hmm ' , 'pretty ' , 'cramped ' , 'place ' , 'drunken ' , 'men ' , 'looking ' ]"
codfather right dont really know whitchurch village really need another fish chip shop considering top gun good ive,"['codfather', 'right', 'dont', 'really', 'know', 'whitchurch', 'village', 'really', 'need', 'another', 'fish', 'chip', 'shop', 'considering', 'top', 'gun', 'good', 'ive']","[ 'codfather ' , 'right ' , 'dont ' , 'really ' , 'know ' , 'whitchurch ' , 'village ' , 'really ' , 'need ' , 'another ' , 'fish ' , 'chip ' , 'shop ' , 'considering ' , 'top ' , 'gun ' , 'good ' , 'ive ' ]"
going advert web review juboraj bit cardiff institution decent indian food reasonable price far cardiff bay,"['going', 'advert', 'web', 'review', 'juboraj', 'bit', 'cardiff', 'institution', 'decent', 'indian', 'food', 'reasonable', 'price', 'far', 'cardiff', 'bay']","[ 'going ' , 'advert ' , 'web ' , 'review ' , 'juboraj ' , 'bit ' , 'cardiff ' , 'institution ' , 'decent ' , 'indian ' , 'food ' , 'reasonable ' , 'price ' , 'far ' , 'cardiff ' , 'bay ' ]"
wife staying airbnb rental around corner mowlana wanted latenight bite eat theyre open 11,"['wife', 'staying', 'airbnb', 'rental', 'around', 'corner', 'mowlana', 'wanted', 'latenight', 'bite', 'eat', 'theyre', 'open', '11']","[ 'wife ' , 'staying ' , 'airbnb ' , 'rental ' , 'around ' , 'corner ' , 'mowlana ' , 'wanted ' , 'latenight ' , 'bite ' , 'eat ' , 'theyre ' , 'open ' , '11 ' ]"
going restaurant since opened first food really great service always friendly inviting however,"['going', 'restaurant', 'since', 'opened', 'first', 'food', 'really', 'great', 'service', 'always', 'friendly', 'inviting', 'however']","[ 'going ' , 'restaurant ' , 'since ' , 'opened ' , 'first ' , 'food ' , 'really ' , 'great ' , 'service ' , 'always ' , 'friendly ' , 'inviting ' , 'however ' ]"
gosh feel like ever review fish chip shop perhaps considered expert field actually probably,"['gosh', 'feel', 'like', 'ever', 'review', 'fish', 'chip', 'shop', 'perhaps', 'considered', 'expert', 'field', 'actually', 'probably']","[ 'gosh ' , 'feel ' , 'like ' , 'ever ' , 'review ' , 'fish ' , 'chip ' , 'shop ' , 'perhaps ' , 'considered ' , 'expert ' , 'field ' , 'actually ' , 'probably ' ]"
great friendly staff fresh food fair price nuff said gourmet still good,"['great', 'friendly', 'staff', 'fresh', 'food', 'fair', 'price', 'nuff', 'said', 'gourmet', 'still', 'good']","[ 'great ' , 'friendly ' , 'staff ' , 'fresh ' , 'food ' , 'fair ' , 'price ' , 'nuff ' , 'said ' , 'gourmet ' , 'still ' , 'good ' ]"
service great staff friendly view charming food well im food connoisseur found choice made,"['service', 'great', 'staff', 'friendly', 'view', 'charming', 'food', 'well', 'im', 'food', 'connoisseur', 'found', 'choice', 'made']","[ 'service ' , 'great ' , 'staff ' , 'friendly ' , 'view ' , 'charming ' , 'food ' , 'well ' , 'im ' , 'food ' , 'connoisseur ' , 'found ' , 'choice ' , 'made ' ]"
lovely italian restaurant part glendale hotel behind favourite local visitor alike serving favourite,"['lovely', 'italian', 'restaurant', 'part', 'glendale', 'hotel', 'behind', 'favourite', 'local', 'visitor', 'alike', 'serving', 'favourite']","[ 'lovely ' , 'italian ' , 'restaurant ' , 'part ' , 'glendale ' , 'hotel ' , 'behind ' , 'favourite ' , 'local ' , 'visitor ' , 'alike ' , 'serving ' , 'favourite ' ]"
always warm welcome villa napoli dining area spacious without losing intimate feel would expect cosy familyrun,"['always', 'warm', 'welcome', 'villa', 'napoli', 'dining', 'area', 'spacious', 'without', 'losing', 'intimate', 'feel', 'would', 'expect', 'cosy', 'familyrun']","[ 'always ' , 'warm ' , 'welcome ' , 'villa ' , 'napoli ' , 'dining ' , 'area ' , 'spacious ' , 'without ' , 'losing ' , 'intimate ' , 'feel ' , 'would ' , 'expect ' , 'cosy ' , 'familyrun ' ]"
finest italian restaurant penarth villa napoli situated ground floor glendale hotel formerly known gelndale,"['finest', 'italian', 'restaurant', 'penarth', 'villa', 'napoli', 'situated', 'ground', 'floor', 'glendale', 'hotel', 'formerly', 'known', 'gelndale']","[ 'finest ' , 'italian ' , 'restaurant ' , 'penarth ' , 'villa ' , 'napoli ' , 'situated ' , 'ground ' , 'floor ' , 'glendale ' , 'hotel ' , 'formerly ' , 'known ' , 'gelndale ' ]"
great vegetarian selection cant recommend highly enough well prawn fish dish menu fish lover,"['great', 'vegetarian', 'selection', 'cant', 'recommend', 'highly', 'enough', 'well', 'prawn', 'fish', 'dish', 'menu', 'fish', 'lover']","[ 'great ' , 'vegetarian ' , 'selection ' , 'cant ' , 'recommend ' , 'highly ' , 'enough ' , 'well ' , 'prawn ' , 'fish ' , 'dish ' , 'menu ' , 'fish ' , 'lover ' ]"
shahi noor really incredible indian food shah gorana masala excellent something never seen friend vegan,"['shahi', 'noor', 'really', 'incredible', 'indian', 'food', 'shah', 'gorana', 'masala', 'excellent', 'something', 'never', 'seen', 'friend', 'vegan']","[ 'shahi ' , 'noor ' , 'really ' , 'incredible ' , 'indian ' , 'food ' , 'shah ' , 'gorana ' , 'masala ' , 'excellent ' , 'something ' , 'never ' , 'seen ' , 'friend ' , 'vegan ' ]"
staff friendly dont rush food excellent although there way much curry could easily fed 2 people,"['staff', 'friendly', 'dont', 'rush', 'food', 'excellent', 'although', 'there', 'way', 'much', 'curry', 'could', 'easily', 'fed', '2', 'people']","[ 'staff ' , 'friendly ' , 'dont ' , 'rush ' , 'food ' , 'excellent ' , 'although ' , 'there ' , 'way ' , 'much ' , 'curry ' , 'could ' , 'easily ' , 'fed ' , ' 2 ' , 'people ' ]"
food usually acceptable standard sure always ask everything cooked fresh especially fry service restaurant,"['food', 'usually', 'acceptable', 'standard', 'sure', 'always', 'ask', 'everything', 'cooked', 'fresh', 'especially', 'fry', 'service', 'restaurant']","[ 'food ' , 'usually ' , 'acceptable ' , 'standard ' , 'sure ' , 'always ' , 'ask ' , 'everything ' , 'cooked ' , 'fresh ' , 'especially ' , 'fry ' , 'service ' , 'restaurant ' ]"
truly terrible pub grubby feel poor choice beer pump beer much fridge landlord,"['truly', 'terrible', 'pub', 'grubby', 'feel', 'poor', 'choice', 'beer', 'pump', 'beer', 'much', 'fridge', 'landlord']","[ 'truly ' , 'terrible ' , 'pub ' , 'grubby ' , 'feel ' , 'poor ' , 'choice ' , 'beer ' , 'pump ' , 'beer ' , 'much ' , 'fridge ' , 'landlord ' ]"
disappointing restaurant really great front house staff food problem insalata caprese came mozzarella tomato basil,"['disappointing', 'restaurant', 'really', 'great', 'front', 'house', 'staff', 'food', 'problem', 'insalata', 'caprese', 'came', 'mozzarella', 'tomato', 'basil']","[ 'disappointing ' , 'restaurant ' , 'really ' , 'great ' , 'front ' , 'house ' , 'staff ' , 'food ' , 'problem ' , 'insalata ' , 'caprese ' , 'came ' , 'mozzarella ' , 'tomato ' , 'basil ' ]"
great food friendly staff service little slow however busy expected returning,"['great', 'food', 'friendly', 'staff', 'service', 'little', 'slow', 'however', 'busy', 'expected', 'returning']","[ 'great ' , 'food ' , 'friendly ' , 'staff ' , 'service ' , 'little ' , 'slow ' , 'however ' , 'busy ' , 'expected ' , 'returning ' ]"
excellent italian food service wine selection delicious daily special steak tuna delicious sauce al dente vegetable bon ami,"['excellent', 'italian', 'food', 'service', 'wine', 'selection', 'delicious', 'daily', 'special', 'steak', 'tuna', 'delicious', 'sauce', 'al', 'dente', 'vegetable', 'bon', 'ami']","[ 'excellent ' , 'italian ' , 'food ' , 'service ' , 'wine ' , 'selection ' , 'delicious ' , 'daily ' , 'special ' , 'steak ' , 'tuna ' , 'delicious ' , 'sauce ' , 'al ' , 'dente ' , 'vegetable ' , 'bon ' , 'ami ' ]"
resturant 5 time absolutly wonderful staff cater every need make feel special welcome food,"['resturant', '5', 'time', 'absolutly', 'wonderful', 'staff', 'cater', 'every', 'need', 'make', 'feel', 'special', 'welcome', 'food']","[ 'resturant ' , ' 5 ' , 'time ' , 'absolutly ' , 'wonderful ' , 'staff ' , 'cater ' , 'every ' , 'need ' , 'make ' , 'feel ' , 'special ' , 'welcome ' , 'food ' ]"
fantastic would recomend anyone looking good nice place go recomend booking quite busy didnt spoil evening,"['fantastic', 'would', 'recomend', 'anyone', 'looking', 'good', 'nice', 'place', 'go', 'recomend', 'booking', 'quite', 'busy', 'didnt', 'spoil', 'evening']","[ 'fantastic ' , 'would ' , 'recomend ' , 'anyone ' , 'looking ' , 'good ' , 'nice ' , 'place ' , 'go ' , 'recomend ' , 'booking ' , 'quite ' , 'busy ' , 'didnt ' , 'spoil ' , 'evening ' ]"
ya say mcdonalds mcdonalds say tin lol fairness good promotion free coca cola,"['ya', 'say', 'mcdonalds', 'mcdonalds', 'say', 'tin', 'lol', 'fairness', 'good', 'promotion', 'free', 'coca', 'cola']","[ 'ya ' , 'say ' , 'mcdonalds ' , 'mcdonalds ' , 'say ' , 'tin ' , 'lol ' , 'fairness ' , 'good ' , 'promotion ' , 'free ' , 'coca ' , 'cola ' ]"
came twice far first time friday evening place super quiet yet packed anybody came restaurant,"['came', 'twice', 'far', 'first', 'time', 'friday', 'evening', 'place', 'super', 'quiet', 'yet', 'packed', 'anybody', 'came', 'restaurant']","[ 'came ' , 'twice ' , 'far ' , 'first ' , 'time ' , 'friday ' , 'evening ' , 'place ' , 'super ' , 'quiet ' , 'yet ' , 'packed ' , 'anybody ' , 'came ' , 'restaurant ' ]"
great meal friendly staff prompt service back try delicious looking item menu,"['great', 'meal', 'friendly', 'staff', 'prompt', 'service', 'back', 'try', 'delicious', 'looking', 'item', 'menu']","[ 'great ' , 'meal ' , 'friendly ' , 'staff ' , 'prompt ' , 'service ' , 'back ' , 'try ' , 'delicious ' , 'looking ' , 'item ' , 'menu ' ]"
one favorite pub come home wale ive coming 40 year great beer lovely staff exceedingly good food great menu,"['one', 'favorite', 'pub', 'come', 'home', 'wale', 'ive', 'coming', '40', 'year', 'great', 'beer', 'lovely', 'staff', 'exceedingly', 'good', 'food', 'great', 'menu']","[ 'one ' , 'favorite ' , 'pub ' , 'come ' , 'home ' , 'wale ' , 'ive ' , 'coming ' , '40 ' , 'year ' , 'great ' , 'beer ' , 'lovely ' , 'staff ' , 'exceedingly ' , 'good ' , 'food ' , 'great ' , 'menu ' ]"
place amazing ate coworkers work dinner break rustic inside wall 1300s amazing,"['place', 'amazing', 'ate', 'coworkers', 'work', 'dinner', 'break', 'rustic', 'inside', 'wall', '1300s', 'amazing']","[ 'place ' , 'amazing ' , 'ate ' , 'coworkers ' , 'work ' , 'dinner ' , 'break ' , 'rustic ' , 'inside ' , 'wall ' , '1300s ' , 'amazing ' ]"
feel ghost pirate seaside tavern nook cranny perfect illicit rendevouz talk,"['feel', 'ghost', 'pirate', 'seaside', 'tavern', 'nook', 'cranny', 'perfect', 'illicit', 'rendevouz', 'talk']","[ 'feel ' , 'ghost ' , 'pirate ' , 'seaside ' , 'tavern ' , 'nook ' , 'cranny ' , 'perfect ' , 'illicit ' , 'rendevouz ' , 'talk ' ]"
ever craving food totally pretentiousfree healthfree totally traditionally traditional seventy variety dont want,"['ever', 'craving', 'food', 'totally', 'pretentiousfree', 'healthfree', 'totally', 'traditionally', 'traditional', 'seventy', 'variety', 'dont', 'want']","[ 'ever ' , 'craving ' , 'food ' , 'totally ' , 'pretentiousfree ' , 'healthfree ' , 'totally ' , 'traditionally ' , 'traditional ' , 'seventy ' , 'variety ' , 'dont ' , 'want ' ]"
like cheap easy pizza every dont get wrong there something distinctly lackluster pizza chick margherita pizza,"['like', 'cheap', 'easy', 'pizza', 'every', 'dont', 'get', 'wrong', 'there', 'something', 'distinctly', 'lackluster', 'pizza', 'chick', 'margherita', 'pizza']","[ 'like ' , 'cheap ' , 'easy ' , 'pizza ' , 'every ' , 'dont ' , 'get ' , 'wrong ' , 'there ' , 'something ' , 'distinctly ' , 'lackluster ' , 'pizza ' , 'chick ' , 'margherita ' , 'pizza ' ]"
